61492,60371,2,GUNUNG MAS,0
61614,60371,2,PULANG PISAU,0
61711,60371,2,MURUNG RAYA,0
61846,60371,2,BARITO TIMUR,0
61929,60371,2,KOTA PALANGKARAYA,0
61966,61965,2,TANAH LAUT,0
62112,61965,2,KOTABARU,0
62333,61965,2,BANJAR,0
62643,61965,2,BARITO KUALA,0
62861,61965,2,TAPIN,0
63007,61965,2,HULU SUNGAI SELATAN,0
63167,61965,2,HULU SUNGAI TENGAH,0
63348,61965,2,HULU SUNGAI UTARA,0
63578,61965,2,TABALONG,0
63722,61965,2,TANAH BUMBU,0
63866,61965,2,BALANGAN,0
64027,61965,2,KOTA BANJARMASIN,0
64085,61965,2,KOTA BANJARBARU,0
64112,64111,2,PASER,0
64248,64111,2,KUTAI KARTANEGARA,0
64496,64111,2,BERAU,0
64617,64111,2,BULUNGAN,0
64709,64111,2,NUNUKAN,0
64949,64111,2,MALINAU,0
65069,64111,2,KUTAI BARAT,0
65315,64111,2,KUTAI TIMUR,0
65469,64111,2,PENAJAM PASER UTARA,0
65528,64111,2,KOTA BALIKPAPAN,0
65567,64111,2,KOTA SAMARINDA,0
65631,64111,2,KOTA TARAKAN,0
65656,64111,2,KOTA BONTANG,0
65675,64111,2,TANA TIDUNG,0
65703,65702,2,BOLAANG MONGONDOW TIMUR,0
65760,65702,2,BOLAANG MONGONDOW SELATAN,0
65822,65702,2,BOLAANG MONGONDOW,0
65974,65702,2,MINAHASA,0
66188,65702,2,KEPULAUAN SANGIHE,0
66371,65702,2,KEPULAUAN TALAUD,0
66544,65702,2,MINAHASA SELATAN,0
66718,65702,2,MINAHASA UTARA,0
66853,65702,2,MINAHASA TENGGARA,0
66936,65702,2,BOLAANG MONGONDOW UTARA,0
67035,65702,2,KEP. SIAU TAGULANDANG BIARO,0
67130,65702,2,KOTA MANADO,0
67227,65702,2,KOTA BITUNG,0
67305,65702,2,KOTA TOMOHON,0
67355,65702,2,KOTA KOTAMOBAGU,0
67394,67393,2,SIGI,0
67558,67393,2,BANGGAI,0
67866,67393,2,POSO,0
68041,67393,2,DONGGALA,0
68206,67393,2,TOLITOLI,0
68309,67393,2,BUOL,0
68428,67393,2,MOROWALI,0
68681,67393,2,BANGGAI KEPULAUAN,0
68887,67393,2,PARIGI MOUTONG,0
69089,67393,2,TOJO UNA-UNA,0
69220,67393,2,KOTA PALU,0
69269,69268,2,TORAJA UTARA,0
69442,69268,2,KEPULAUAN SELAYAR,0
69531,69268,2,BULUKUMBA,0
69668,69268,2,BANTAENG,0
69744,69268,2,JENEPONTO,0
69869,69268,2,TAKALAR,0
69962,69268,2,GOWA,0
70149,69268,2,SINJAI,0
70239,69268,2,BONE,0
70639,69268,2,MAROS,0
70757,69268,2,PANGKAJENE DAN KEPULAUAN,0
70873,69268,2,BARRU,0
70935,69268,2,SOPPENG,0
71014,69268,2,WAJO,0
71209,69268,2,SIDENRENG RAPPANG,0
71327,69268,2,PINRANG,0
71437,69268,2,ENREKANG,0
71579,69268,2,LUWU,0
71828,69268,2,TANA TORAJA,0
72007,69268,2,LUWU UTARA,0
72190,69268,2,LUWU TIMUR,0
72309,69268,2,KOTA MAKASSAR,0
72467,69268,2,KOTA PARE PARE,0
72493,69268,2,KOTA PALOPO,0
72552,72551,2,KOLAKA,0
72786,72551,2,KONAWE,0
73150,72551,2,MUNA,0
73420,72551,2,BUTON,0
73650,72551,2,KONAWE SELATAN,0
74018,72551,2,BOMBANA,0
74179,72551,2,WAKATOBI,0
74288,72551,2,KOLAKA UTARA,0
74437,72551,2,KONAWE UTARA,0
74525,72551,2,BUTON UTARA,0
74590,72551,2,KOTA KENDARI,0
74665,72551,2,KOTA BAU BAU,0
74717,74716,2,GORONTALO,0
74941,74716,2,BOALEMO,0
75031,74716,2,BONE BOLANGO,0
75183,74716,2,PAHUWATO,0
75301,74716,2,GORONTALO UTARA,0
75365,74716,2,KOTA GORONTALO,0
75426,75425,2,MAMUJU UTARA,0
75502,75425,2,MAMUJU,0
75670,75425,2,MAMASA,0
75863,75425,2,POLEWALI MANDAR,0
76047,75425,2,MAJENE,0
76097,76096,2,MALUKU BARAT DAYA,0
76223,76096,2,BURU SELATAN,0
76284,76096,2,MALUKU TENGAH,0
76470,76096,2,MALUKU TENGGARA,0
76568,76096,2,MALUKU TENGGARA BARAT,0
76651,76096,2,BURU,0
76708,76096,2,SERAM BAGIAN TIMUR,0
76771,76096,2,SERAM BAGIAN BARAT,0
76868,76096,2,KEPULAUAN ARU,0
76995,76096,2,KOTA AMBON,0
77051,76096,2,KOTA TUAL,0
77086,77085,2,PULAU MOROTAI,0
77155,77085,2,HALMAHERA BARAT,0
77311,77085,2,HALMAHERA TENGAH,0
77364,77085,2,HALMAHERA UTARA,0
77578,77085,2,HALMAHERA SELATAN,0
77858,77085,2,KEPULAUAN SULA,0
77956,77085,2,HALMAHERA TIMUR,0
78040,77085,2,KOTA TERNATE,0
78122,77085,2,KOTA TIDORE KEPULAUAN,0
78204,78203,2,INTAN JAYA,0
78289,78203,2,DEIYAI,0
78324,78203,2,TOLIKARA,0
78862,78203,2,WAROPEN,0
78927,78203,2,BOVEN DIGOEL,0
79019,78203,2,MAPPI,0
79163,78203,2,ASMAT,0
79310,78203,2,SUPIORI,0
79354,78203,2,MAMBERAMO RAYA,0
79421,78203,2,KOTA JAYAPURA,0
79466,78203,2,MAMBERAMO TENGAH,0
79531,78203,2,YALIMO,0
79564,78203,2,LANNY JAYA,0
79629,78203,2,NDUGA,0
79663,78203,2,PUNCAK,0
79752,78203,2,DOGIYAI,0
79826,78203,2,MERAUKE,0
80015,78203,2,JAYAWIJAYA,0
80144,78203,2,JAYAPURA,0
80309,78203,2,NABIRE,0
80402,78203,2,KEPULAUAN YAPEN,0
80526,78203,2,BIAK NUMFOR,0
80724,78203,2,PUNCAK JAYA,0
80851,78203,2,PANIAI,0
81007,78203,2,MIMIKA,0
81104,78203,2,SARMI,0
81192,78203,2,KEEROM,0
81261,78203,2,PEGUNUNGAN BINTANG,0
81357,78203,2,YAHUKIMO,0
81878,81877,2,MAYBRAT,0
81992,81877,2,TAMBRAUW,0
82022,81877,2,SORONG,0
82154,81877,2,MANOKWARI,0
82605,81877,2,FAKFAK,0
82724,81877,2,SORONG SELATAN,0
82850,81877,2,RAJA AMPAT,0
82965,81877,2,TELUK BINTUNI,0
83107,81877,2,TELUK WONDAMA,0
83194,81877,2,KAIMANA,0
83289,81877,2,KOTA SORONG,0
