11203,11083,3,ONAN GANJANG,0
11216,11083,3,PAKKAT,0
11237,11083,3,TARABINTANG,0
11248,11247,3,SIANJUR MULA MULA,0
11260,11247,3,HARIAN,0
11272,11247,3,SITIO-TIO,0
11279,11247,3,ONAN RUNGGU,0
11292,11247,3,NAINGGOLAN,0
11305,11247,3,PALIPI,0
11319,11247,3,RONGGUR NIHUTA,0
11328,11247,3,PANGURURAN,0
11357,11247,3,SIMANINDO,0
11375,11374,3,PANTAI CERMIN,0
11388,11374,3,PERBAUNGAN,0
11417,11374,3,TELUK MENGKUDU,0
11430,11374,3,SEI. RAMPAH,0
11448,11374,3,TANJUNG BERINGIN,0
11457,11374,3,BANDAR KHALIFAH,0
11463,11374,3,DOLOK MERAWAN,0
11481,11374,3,SIPISPIS,0
11502,11374,3,DOLOK MASIHUL,0
11531,11374,3,KOTARIH,0
11543,11374,3,SILINDA,0
11553,11374,3,SERBA JADI,0
11564,11374,3,TEBING TINGGI,0
11579,11374,3,PEGAJAHAN,0
11593,11374,3,SEI BAMBAN,0
11604,11374,3,TEBING SYAHBANDAR,0
11615,11374,3,BINTANG BAYU,0
11636,11635,3,MEDANG DERAS,0
11651,11635,3,SEI SUKA,0
11665,11635,3,AIR PUTIH,0
11679,11635,3,LIMA PULUH,0
11707,11635,3,TALAWI,0
11721,11635,3,TANJUNG TIRAM,0
11734,11635,3,SEI BALAI,0
11744,11743,3,MEDAN KOTA,0
11757,11743,3,MEDAN SUNGGAL,0
11764,11743,3,MEDAN HELVETIA,0
11772,11743,3,MEDAN DENAI,0
11779,11743,3,MEDAN BARAT,0
11786,11743,3,MEDAN DELI,0
11793,11743,3,MEDAN TUNTUNGAN,0
11803,11743,3,MEDAN BELAWAN,0
11810,11743,3,MEDAN AMPLAS,0
11818,11743,3,MEDAN AREA,0
11831,11743,3,MEDAN JOHOR,0
11838,11743,3,MEDAN MARELAN,0
11844,11743,3,MEDAN LABUHAN,0
11851,11743,3,MEDAN TEMBUNG,0
11859,11743,3,MEDAN MAIMUN,0
11866,11743,3,MEDAN POLONIA,0
11872,11743,3,MEDAN BARU,0
11879,11743,3,MEDAN PERJUANGAN,0
11889,11743,3,MEDAN PETISAH,0
11897,11743,3,MEDAN TIMUR,0
11909,11743,3,MEDAN SELAYANG,0
11917,11916,3,SIANTAR TIMUR,0
11925,11916,3,SIANTAR BARAT,0
11934,11916,3,SIANTAR UTARA,0
11942,11916,3,SIANTAR SELATAN,0
11949,11916,3,SIANTAR MARIHAT,0
11957,11916,3,SIANTAR MARTOBA,0
11965,11916,3,SIANTAR SITALASARI,0
11971,11916,3,SIANTAR MARIMBUN,0
11979,11978,3,SIBOLGA UTARA,0
11985,11978,3,SIBOLGA KOTA,0
11990,11978,3,SIBOLGA SELATAN,0
11995,11978,3,SIBOLGA SAMBAS,0
12001,12000,3,TANJUNG BALAI SELATAN,0
12008,12000,3,TANJUNG BALAI UTARA,0
12014,12000,3,SEI TUALANG RASO,0
12020,12000,3,TELUK NIBUNG,0
12026,12000,3,DATUK BANDAR,0
12032,12000,3,DATUK BANDAR TIMUR,0
12039,12038,3,BINJAI UTARA,0
12049,12038,3,BINJAI KOTA,0
12057,12038,3,BINJAI BARAT,0
12064,12038,3,BINJAI TIMUR,0
12072,12038,3,BINJAI SELATAN,0
12082,12081,3,PADANG HULU,0
12090,12081,3,RAMBUTAN,0
12098,12081,3,PADANG HILIR,0
12106,12081,3,BAJENIS,0
12114,12081,3,TEBING TINGGI KOTA,0
12123,12122,3,PADANGSIDIMPUAN UTARA,0
12140,12122,3,PADANGSIDIMPUAN SELATAN,0
12153,12122,3,PADANGSIDIMPUAN BATUNADUA,0
12169,12122,3,PADANGSIDIMPUAN HUTAIMBARU,0
12180,12122,3,PADANGSIDIMPUAN TENGGARA,0
12199,12122,3,PADANGSIDIMPUAN ANGKOLA JULU,0
12209,12208,3,DOLOK SIGOMPULON,0
12254,12208,3,DOLOK,0
12341,12208,3,HALONGONAN,0
12386,12208,3,PADANG BOLAK,0
12464,12208,3,PADANG BOLAK JULU,0
12488,12208,3,PORTIBI,0
12527,12208,3,BATANG ONANG,0
12560,12208,3,SIMANGAMBAT,0
12595,12208,3,HULU SIHAPAS,0
12607,12606,3,SOSOPAN,0
12630,12606,3,BARUMUN TENGAH,0
12708,12606,3,HURISTAK,0
